date,product_id,units_sold,predicted_demand,prediction_error,absolute_error,discount_percent,selling_price
2025-04-17,P001,34,30.93,3.07,3.07,5,11875.0
2025-04-18,P001,27,28.35,-1.35,1.35,0,12500.0
2025-04-19,P001,18,19.38,-1.38,1.38,10,11250.0
2025-04-20,P001,16,19.21,-3.21,3.21,5,11875.0
2025-04-21,P001,26,27.43,-1.43,1.43,0,12500.0
2025-04-22,P001,22,26.88,-4.88,4.88,5,11875.0
2025-04-23,P001,30,29.05,0.95,0.95,5,11875.0
2025-04-24,P001,39,32.13,6.87,6.87,5,11875.0
2025-04-25,P001,30,28.46,1.54,1.54,0,12500.0
2025-04-26,P001,18,21.87,-3.87,3.87,10,11250.0
2025-04-27,P001,25,23.74,1.26,1.26,15,10625.0
2025-04-28,P001,40,29.09,10.91,10.91,0,12500.0
2025-04-29,P001,28,28.19,-0.19,0.19,20,10000.0
2025-04-30,P001,32,29.6,2.4,2.4,20,10000.0
2025-05-01,P001,29,30.14,-1.14,1.14,0,12500.0
2025-05-02,P001,24,30.57,-6.57,6.57,10,11250.0
2025-05-03,P001,25,22.37,2.63,2.63,0,12500.0
2025-05-04,P001,30,24.59,5.41,5.41,10,11250.0
2025-05-05,P001,26,29.32,-3.32,3.32,0,12500.0
2025-05-06,P001,20,28.16,-8.16,8.16,0,12500.0
2025-05-07,P001,30,29.98,0.02,0.02,10,11250.0
2025-05-08,P001,22,28.32,-6.32,6.32,5,11875.0
2025-05-09,P001,29,28.2,0.8,0.8,0,12500.0
2025-05-10,P001,28,23.86,4.14,4.14,5,11875.0
2025-05-11,P001,26,23.55,2.45,2.45,10,11250.0
2025-05-12,P001,31,28.84,2.16,2.16,15,10625.0
2025-05-13,P001,33,28.48,4.52,4.52,0,12500.0
2025-05-14,P001,37,30.73,6.27,6.27,15,10625.0
2025-05-15,P001,34,29.4,4.6,4.6,0,12500.0
2025-05-16,P001,26,28.67,-2.67,2.67,15,10625.0
2025-05-17,P001,27,23.1,3.9,3.9,0,12500.0
2025-05-18,P001,27,23.84,3.16,3.16,0,12500.0
2025-05-19,P001,33,29.69,3.31,3.31,0,12500.0
2025-05-20,P001,32,29.78,2.22,2.22,0,12500.0
2025-05-21,P001,37,30.91,6.09,6.09,5,11875.0
2025-05-22,P001,39,31.63,7.37,7.37,0,12500.0
2025-05-23,P001,29,29.92,-0.92,0.92,20,10000.0
2025-05-24,P001,36,29.75,6.25,6.25,5,11875.0
2025-05-25,P001,17,21.17,-4.17,4.17,10,11250.0
2025-05-26,P001,18,25.34,-7.34,7.34,0,12500.0
2025-05-27,P001,32,30.96,1.04,1.04,0,12500.0
2025-05-28,P001,37,33.27,3.73,3.73,0,12500.0
2025-05-29,P001,23,26.65,-3.65,3.65,5,11875.0
2025-05-30,P001,25,28.66,-3.66,3.66,5,11875.0
2025-05-31,P001,25,23.4,1.6,1.6,15,10625.0
2025-06-01,P001,16,19.12,-3.12,3.12,10,11250.0
2025-06-02,P001,23,27.48,-4.48,4.48,10,11250.0
2025-06-03,P001,22,28.03,-6.03,6.03,10,11250.0
2025-06-04,P001,30,29.15,0.85,0.85,0,12500.0
2025-06-05,P001,30,28.81,1.19,1.19,0,12500.0
2025-06-06,P001,33,30.22,2.78,2.78,0,12500.0
2025-06-07,P001,19,21.01,-2.01,2.01,0,12500.0
2025-06-08,P001,13,18.7,-5.7,5.7,0,12500.0
2025-06-09,P001,27,28.03,-1.03,1.03,0,12500.0
2025-06-10,P001,35,29.66,5.34,5.34,0,12500.0
2025-06-11,P001,34,30.11,3.89,3.89,0,12500.0
2025-06-12,P001,32,29.97,2.03,2.03,10,11250.0
2025-06-13,P001,32,30.12,1.88,1.88,10,11250.0
2025-06-14,P001,21,22.77,-1.77,1.77,5,11875.0
2025-06-15,P001,18,22.05,-4.05,4.05,20,10000.0
2025-06-16,P001,37,31.47,5.53,5.53,0,12500.0
2025-06-17,P001,30,29.23,0.77,0.77,10,11250.0
2025-06-18,P001,32,31.04,0.96,0.96,5,11875.0
2025-06-19,P001,38,31.78,6.22,6.22,0,12500.0
2025-06-20,P001,30,29.8,0.2,0.2,5,11875.0
2025-06-21,P001,23,22.23,0.77,0.77,15,10625.0
2025-06-22,P001,21,21.87,-0.87,0.87,0,12500.0
2025-06-23,P001,36,32.46,3.54,3.54,0,12500.0
2025-06-24,P001,24,28.15,-4.15,4.15,20,10000.0
2025-06-25,P001,37,31.21,5.79,5.79,15,10625.0
2025-06-26,P001,18,25.92,-7.92,7.92,10,11250.0
2025-06-27,P001,28,29.98,-1.98,1.98,10,11250.0
2025-06-28,P001,25,23.74,1.26,1.26,15,10625.0
2025-06-29,P001,23,22.54,0.46,0.46,5,11875.0
2025-06-30,P001,30,30.09,-0.09,0.09,20,10000.0
2025-07-01,P001,35,32.34,2.66,2.66,0,12500.0
2025-07-02,P001,25,30.73,-5.73,5.73,10,11250.0
2025-07-03,P001,30,32.55,-2.55,2.55,0,12500.0
2025-07-04,P001,25,30.82,-5.82,5.82,0,12500.0
2025-07-05,P001,27,23.4,3.6,3.6,0,12500.0
2025-07-06,P001,26,22.83,3.17,3.17,20,10000.0
2025-07-07,P001,29,32.56,-3.56,3.56,0,12500.0
2025-07-08,P001,29,31.06,-2.06,2.06,0,12500.0
2025-07-09,P001,27,30.18,-3.18,3.18,10,11250.0
2025-07-10,P001,22,31.11,-9.11,9.11,10,11250.0
2025-07-11,P001,37,30.1,6.9,6.9,15,10625.0
2025-07-12,P001,18,24.47,-6.47,6.47,5,11875.0
2025-07-13,P001,24,23.97,0.03,0.03,5,11875.0
2025-07-14,P001,34,30.27,3.73,3.73,0,12500.0
2025-07-15,P001,31,30.42,0.58,0.58,5,11875.0
2025-07-16,P001,28,30.42,-2.42,2.42,5,11875.0
2025-07-17,P001,34,29.45,4.55,4.55,0,12500.0
2025-07-18,P001,25,30.37,-5.37,5.37,5,11875.0
2025-07-19,P001,25,23.09,1.91,1.91,15,10625.0
2025-07-20,P001,19,23.24,-4.24,4.24,0,12500.0
2025-07-21,P001,31,30.67,0.33,0.33,10,11250.0
2025-07-22,P001,23,29.9,-6.9,6.9,5,11875.0
2025-07-23,P001,21,29.99,-8.99,8.99,20,10000.0
2025-07-24,P001,38,30.66,7.34,7.34,5,11875.0
2025-07-25,P001,24,28.9,-4.9,4.9,0,12500.0
2025-07-26,P001,36,24.55,11.45,11.45,10,11250.0
2025-07-27,P001,22,23.42,-1.42,1.42,5,11875.0
2025-07-28,P001,27,30.2,-3.2,3.2,5,11875.0
2025-07-29,P001,32,29.39,2.61,2.61,0,12500.0
2025-07-30,P001,44,29.23,14.77,14.77,0,12500.0
2025-07-31,P001,32,31.43,0.57,0.57,10,11250.0
2025-08-01,P001,26,33.35,-7.35,7.35,0,12500.0
2025-08-02,P001,31,23.77,7.23,7.23,20,10000.0
2025-08-03,P001,20,24.64,-4.64,4.64,0,12500.0
2025-08-04,P001,35,33.26,1.74,1.74,5,11875.0
2025-08-05,P001,35,29.35,5.65,5.65,5,11875.0
2025-08-06,P001,39,31.75,7.25,7.25,0,12500.0
2025-08-07,P001,40,30.16,9.84,9.84,10,11250.0
2025-08-08,P001,35,32.47,2.53,2.53,5,11875.0
2025-08-09,P001,21,23.98,-2.98,2.98,5,11875.0
2025-08-10,P001,23,23.02,-0.02,0.02,10,11250.0
2025-08-11,P001,32,33.47,-1.47,1.47,10,11250.0
2025-08-12,P001,36,32.48,3.52,3.52,0,12500.0
2025-08-13,P001,25,33.18,-8.18,8.18,5,11875.0
2025-08-14,P001,19,32.65,-13.65,13.65,0,12500.0
2025-08-15,P001,28,31.01,-3.01,3.01,0,12500.0
2025-08-16,P001,23,23.09,-0.09,0.09,10,11250.0
2025-08-17,P001,19,24.44,-5.44,5.44,15,10625.0
2025-08-18,P001,38,30.25,7.75,7.75,15,10625.0
2025-08-19,P001,23,27.39,-4.39,4.39,20,10000.0
2025-08-20,P001,35,30.78,4.22,4.22,0,12500.0
2025-08-21,P001,33,30.57,2.43,2.43,10,11250.0
2025-08-22,P001,21,32.52,-11.52,11.52,0,12500.0
2025-08-23,P001,22,24.52,-2.52,2.52,5,11875.0
2025-08-24,P001,28,24.13,3.87,3.87,10,11250.0
2025-08-25,P001,36,31.95,4.05,4.05,10,11250.0
2025-08-26,P001,37,31.04,5.96,5.96,0,12500.0
2025-08-27,P001,39,31.78,7.22,7.22,0,12500.0
2025-08-28,P001,35,30.89,4.11,4.11,5,11875.0
2025-08-29,P001,35,31.16,3.84,3.84,0,12500.0
2025-08-30,P001,27,23.03,3.97,3.97,5,11875.0
2025-08-31,P001,19,24.76,-5.76,5.76,10,11250.0
2025-09-01,P001,38,29.54,8.46,8.46,0,12500.0
2025-09-02,P001,36,29.52,6.48,6.48,5,11875.0
2025-09-03,P001,17,31.16,-14.16,14.16,10,11250.0
2025-09-04,P001,26,31.14,-5.14,5.14,20,10000.0
2025-09-05,P001,35,31.09,3.91,3.91,10,11250.0
2025-09-06,P001,24,23.56,0.44,0.44,5,11875.0
2025-09-07,P001,31,24.1,6.9,6.9,5,11875.0
2025-09-08,P001,39,32.49,6.51,6.51,0,12500.0
2025-09-09,P001,35,30.53,4.47,4.47,5,11875.0
2025-09-10,P001,29,34.32,-5.32,5.32,5,11875.0
2025-09-11,P001,24,32.44,-8.44,8.44,5,11875.0
2025-09-12,P001,32,31.6,0.4,0.4,5,11875.0
2025-09-13,P001,22,23.81,-1.81,1.81,0,12500.0
2025-09-14,P001,33,24.0,9.0,9.0,0,12500.0
2025-09-15,P001,41,30.8,10.2,10.2,5,11875.0
2025-09-16,P001,30,28.38,1.62,1.62,10,11250.0
2025-09-17,P001,28,29.63,-1.63,1.63,10,11250.0
2025-09-18,P001,24,31.24,-7.24,7.24,0,12500.0
2025-09-19,P001,30,28.0,2.0,2.0,0,12500.0
2025-09-20,P001,29,25.98,3.02,3.02,0,12500.0
2025-09-21,P001,29,24.36,4.64,4.64,5,11875.0
2025-09-22,P001,23,26.1,-3.1,3.1,10,11250.0
2025-09-23,P001,31,25.95,5.05,5.05,5,11875.0
2025-09-24,P001,33,28.48,4.52,4.52,0,12500.0
2025-09-25,P001,32,27.89,4.11,4.11,0,12500.0
2025-09-26,P001,34,27.92,6.08,6.08,10,11250.0
2025-09-27,P001,26,26.29,-0.29,0.29,0,12500.0
2025-09-28,P001,28,25.24,2.76,2.76,5,11875.0
2025-09-29,P001,28,30.64,-2.64,2.64,10,11250.0
2025-09-30,P001,33,29.84,3.16,3.16,5,11875.0
2025-10-01,P001,38,41.08,-3.08,3.08,10,11250.0
2025-10-02,P001,36,40.12,-4.12,4.12,10,11250.0
2025-10-03,P001,44,36.0,8.0,8.0,5,11875.0
2025-10-04,P001,35,36.25,-1.25,1.25,0,12500.0
2025-10-05,P001,33,31.92,1.08,1.08,0,12500.0
2025-10-06,P001,33,36.29,-3.29,3.29,10,11250.0
2025-10-07,P001,33,38.97,-5.97,5.97,0,12500.0
2025-10-08,P001,37,38.59,-1.59,1.59,0,12500.0
2025-10-09,P001,46,38.6,7.4,7.4,0,12500.0
2025-10-10,P001,49,39.82,9.18,9.18,0,12500.0
2025-10-11,P001,46,30.9,15.1,15.1,5,11875.0
2025-10-12,P001,35,30.41,4.59,4.59,0,12500.0
2025-10-13,P001,54,42.55,11.45,11.45,0,12500.0
2025-10-14,P001,45,41.87,3.13,3.13,5,11875.0
2025-10-15,P001,51,41.45,9.55,9.55,0,12500.0
2025-10-16,P001,34,40.03,-6.03,6.03,0,12500.0
2025-10-17,P001,46,41.9,4.1,4.1,20,10000.0
2025-10-18,P001,27,32.64,-5.64,5.64,0,12500.0
2025-10-19,P001,30,31.62,-1.62,1.62,5,11875.0
2025-10-20,P001,42,41.12,0.88,0.88,5,11875.0
2025-10-21,P001,50,41.93,8.07,8.07,0,12500.0
2025-10-22,P001,38,40.39,-2.39,2.39,10,11250.0
2025-10-23,P001,42,41.18,0.82,0.82,10,11250.0
2025-10-24,P001,30,42.04,-12.04,12.04,20,10000.0
2025-10-25,P001,32,34.44,-2.44,2.44,10,11250.0
2025-10-26,P001,32,33.3,-1.3,1.3,10,11250.0
2025-10-27,P001,50,40.58,9.42,9.42,0,12500.0
2025-10-28,P001,41,44.44,-3.44,3.44,10,11250.0
2025-10-29,P001,40,43.51,-3.51,3.51,0,12500.0
2025-10-30,P001,37,43.08,-6.08,6.08,10,11250.0
2025-10-31,P001,33,45.65,-12.65,12.65,10,11250.0
2025-11-01,P001,30,31.06,-1.06,1.06,5,11875.0
2025-11-02,P001,36,31.72,4.28,4.28,10,11250.0
2025-11-03,P001,48,38.82,9.18,9.18,5,11875.0
2025-11-04,P001,40,39.92,0.08,0.08,10,11250.0
2025-11-05,P001,23,42.36,-19.36,19.36,0,12500.0
2025-11-06,P001,32,38.65,-6.65,6.65,20,10000.0
2025-11-07,P001,26,39.05,-13.05,13.05,10,11250.0
2025-11-08,P001,34,32.26,1.74,1.74,0,12500.0
2025-11-09,P001,37,31.47,5.53,5.53,5,11875.0
2025-11-10,P001,39,38.83,0.17,0.17,5,11875.0
2025-11-11,P001,44,42.12,1.88,1.88,5,11875.0
2025-11-12,P001,32,42.66,-10.66,10.66,0,12500.0
2025-11-13,P001,37,41.95,-4.95,4.95,5,11875.0
2025-11-14,P001,41,44.49,-3.49,3.49,15,10625.0
2025-11-15,P001,46,32.03,13.97,13.97,0,12500.0
2025-11-16,P001,26,32.27,-6.27,6.27,15,10625.0
2025-11-17,P001,43,41.02,1.98,1.98,10,11250.0
2025-11-18,P001,40,39.92,0.08,0.08,0,12500.0
2025-11-19,P001,39,42.04,-3.04,3.04,0,12500.0
2025-11-20,P001,49,40.32,8.68,8.68,10,11250.0
2025-11-21,P001,55,39.35,15.65,15.65,15,10625.0
2025-11-22,P001,34,30.47,3.53,3.53,20,10000.0
2025-11-23,P001,34,34.52,-0.52,0.52,5,11875.0
2025-11-24,P001,43,39.89,3.11,3.11,10,11250.0
2025-11-25,P001,51,40.27,10.73,10.73,5,11875.0
2025-11-26,P001,40,39.68,0.32,0.32,0,12500.0
2025-11-27,P001,41,39.02,1.98,1.98,0,12500.0
2025-11-28,P001,49,41.32,7.68,7.68,15,10625.0
2025-11-29,P001,29,32.49,-3.49,3.49,0,12500.0
2025-11-30,P001,30,32.56,-2.56,2.56,10,11250.0
2025-12-01,P001,56,42.35,13.65,13.65,10,11250.0
2025-12-02,P001,27,39.57,-12.57,12.57,5,11875.0
2025-12-03,P001,33,43.09,-10.09,10.09,10,11250.0
2025-12-04,P001,43,41.92,1.08,1.08,0,12500.0
2025-12-05,P001,33,42.83,-9.83,9.83,10,11250.0
2025-12-06,P001,36,34.52,1.48,1.48,15,10625.0
2025-12-07,P001,33,33.71,-0.71,0.71,0,12500.0
2025-12-08,P001,56,32.78,23.22,23.22,0,12500.0
2025-12-09,P001,52,41.41,10.59,10.59,15,10625.0
2025-12-10,P001,36,42.97,-6.97,6.97,10,11250.0
2025-12-11,P001,48,41.75,6.25,6.25,0,12500.0
2025-12-12,P001,43,42.62,0.38,0.38,0,12500.0
2025-12-13,P001,26,32.74,-6.74,6.74,5,11875.0
2025-12-14,P001,31,30.94,0.06,0.06,5,11875.0
2025-12-15,P001,37,42.48,-5.48,5.48,20,10000.0
2025-12-16,P001,40,40.1,-0.1,0.1,0,12500.0
2025-12-17,P001,45,43.03,1.97,1.97,15,10625.0
2025-12-18,P001,48,42.7,5.3,5.3,20,10000.0
2025-12-19,P001,48,42.34,5.66,5.66,0,12500.0
2025-12-20,P001,29,30.3,-1.3,1.3,0,12500.0
2025-12-21,P001,27,35.9,-8.9,8.9,0,12500.0
2025-12-22,P001,41,39.6,1.4,1.4,5,11875.0
2025-12-23,P001,47,40.65,6.35,6.35,5,11875.0
2025-12-24,P001,33,41.06,-8.06,8.06,15,10625.0
2025-12-25,P001,48,39.6,8.4,8.4,15,10625.0
2025-12-26,P001,55,41.89,13.11,13.11,15,10625.0
2025-12-27,P001,33,30.45,2.55,2.55,0,12500.0
2025-12-28,P001,40,32.27,7.73,7.73,0,12500.0
2025-12-29,P001,43,45.32,-2.32,2.32,15,10625.0
2025-12-30,P001,46,42.03,3.97,3.97,0,12500.0
2025-12-31,P001,40,42.33,-2.33,2.33,0,12500.0
2024-01-31,P002,31,30.88,0.12,0.12,15,18700.0
2024-02-01,P002,30,30.67,-0.67,0.67,15,18700.0
2024-02-02,P002,33,29.69,3.31,3.31,10,19800.0
2024-02-03,P002,18,20.06,-2.06,2.06,0,22000.0
2024-02-04,P002,24,24.56,-0.56,0.56,0,22000.0
2024-02-05,P002,28,29.92,-1.92,1.92,15,18700.0
2024-02-06,P002,24,28.91,-4.91,4.91,0,22000.0
2024-02-07,P002,34,29.26,4.74,4.74,15,18700.0
2024-02-08,P002,36,30.13,5.87,5.87,5,20900.0
2024-02-09,P002,29,29.25,-0.25,0.25,15,18700.0
2024-02-10,P002,19,20.83,-1.83,1.83,0,22000.0
2024-02-11,P002,33,29.16,3.84,3.84,10,19800.0
2024-02-12,P002,21,27.27,-6.27,6.27,5,20900.0
2024-02-13,P002,27,29.07,-2.07,2.07,5,20900.0
2024-02-14,P002,28,30.01,-2.01,2.01,0,22000.0
2024-02-15,P002,27,29.41,-2.41,2.41,10,19800.0
2024-02-16,P002,30,28.7,1.3,1.3,0,22000.0
2024-02-17,P002,29,24.83,4.17,4.17,0,22000.0
2024-02-18,P002,30,27.04,2.96,2.96,5,20900.0
2024-02-19,P002,36,29.9,6.1,6.1,5,20900.0
2024-02-20,P002,30,28.47,1.53,1.53,0,22000.0
2024-02-21,P002,29,29.66,-0.66,0.66,0,22000.0
2024-02-22,P002,22,28.12,-6.12,6.12,5,20900.0
2024-02-23,P002,26,27.68,-1.68,1.68,0,22000.0
2024-02-24,P002,23,23.75,-0.75,0.75,0,22000.0
2024-02-25,P002,19,21.57,-2.57,2.57,5,20900.0
2024-02-26,P002,26,27.58,-1.58,1.58,15,18700.0
2024-02-27,P002,21,25.59,-4.59,4.59,5,20900.0
2024-02-28,P002,20,24.27,-4.27,4.27,20,17600.0
2024-02-29,P002,28,28.96,-0.96,0.96,5,20900.0
2024-03-01,P002,31,27.74,3.26,3.26,20,17600.0
2024-03-02,P002,31,28.73,2.27,2.27,10,19800.0
2024-03-03,P002,33,29.11,3.89,3.89,15,18700.0
2024-03-04,P002,23,27.55,-4.55,4.55,0,22000.0
2024-03-05,P002,24,28.52,-4.52,4.52,5,20900.0
2024-03-06,P002,33,30.23,2.77,2.77,5,20900.0
2024-03-07,P002,26,28.2,-2.2,2.2,5,20900.0
2024-03-08,P002,41,31.85,9.15,9.15,5,20900.0
2024-03-09,P002,19,21.87,-2.87,2.87,10,19800.0
2024-03-10,P002,24,24.25,-0.25,0.25,5,20900.0
2024-03-11,P002,34,29.62,4.38,4.38,5,20900.0
2024-03-12,P002,29,29.36,-0.36,0.36,10,19800.0
2024-03-13,P002,28,28.62,-0.62,0.62,0,22000.0
2024-03-14,P002,30,29.19,0.81,0.81,5,20900.0
2024-03-15,P002,32,30.21,1.79,1.79,0,22000.0
2024-03-16,P002,20,20.71,-0.71,0.71,10,19800.0
2024-03-17,P002,23,23.9,-0.9,0.9,15,18700.0
2024-03-18,P002,24,28.9,-4.9,4.9,10,19800.0
2024-03-19,P002,29,29.0,0.0,0.0,5,20900.0
2024-03-20,P002,33,29.69,3.31,3.31,5,20900.0
2024-03-21,P002,25,28.64,-3.64,3.64,15,18700.0
2024-03-22,P002,35,30.33,4.67,4.67,20,17600.0
2024-03-23,P002,24,23.93,0.07,0.07,5,20900.0
2024-03-24,P002,23,23.7,-0.7,0.7,20,17600.0
2024-03-25,P002,37,29.02,7.98,7.98,0,22000.0
2024-03-26,P002,32,29.16,2.84,2.84,10,19800.0
2024-03-27,P002,12,25.68,-13.68,13.68,5,20900.0
2024-03-28,P002,42,35.9,6.1,6.1,10,19800.0
2024-03-29,P002,32,28.79,3.21,3.21,15,18700.0
2024-03-30,P002,28,24.77,3.23,3.23,0,22000.0
2024-03-31,P002,25,24.15,0.85,0.85,10,19800.0
2024-04-01,P002,22,27.54,-5.54,5.54,0,22000.0
2024-04-02,P002,26,28.81,-2.81,2.81,15,18700.0
2024-04-03,P002,28,29.16,-1.16,1.16,10,19800.0
2024-04-04,P002,27,28.23,-1.23,1.23,10,19800.0
2024-04-05,P002,22,28.42,-6.42,6.42,0,22000.0
2024-04-06,P002,19,20.63,-1.63,1.63,10,19800.0
2024-04-07,P002,20,20.61,-0.61,0.61,0,22000.0
2024-04-08,P002,28,26.58,1.42,1.42,5,20900.0
2024-04-09,P002,24,26.73,-2.73,2.73,0,22000.0
2024-04-10,P002,17,23.65,-6.65,6.65,5,20900.0
2024-04-11,P002,24,26.17,-2.17,2.17,0,22000.0
2024-04-12,P002,30,28.19,1.81,1.81,0,22000.0
2024-04-13,P002,21,21.11,-0.11,0.11,0,22000.0
2024-04-14,P002,25,22.46,2.54,2.54,10,19800.0
2024-04-15,P002,32,27.17,4.83,4.83,0,22000.0
2024-04-16,P002,23,27.25,-4.25,4.25,5,20900.0
2024-04-17,P002,27,28.04,-1.04,1.04,5,20900.0
2024-04-18,P002,36,29.27,6.73,6.73,0,22000.0
2024-04-19,P002,27,28.48,-1.48,1.48,0,22000.0
2024-04-20,P002,18,20.13,-2.13,2.13,0,22000.0
2024-04-21,P002,16,20.47,-4.47,4.47,5,20900.0
2024-04-22,P002,30,27.46,2.54,2.54,0,22000.0
2024-04-23,P002,28,26.75,1.25,1.25,5,20900.0
2024-04-24,P002,30,27.2,2.8,2.8,0,22000.0
2024-04-25,P002,15,20.63,-5.63,5.63,20,17600.0
2024-04-26,P002,23,22.9,0.1,0.1,20,17600.0
2024-04-27,P002,15,18.11,-3.11,3.11,15,18700.0
2024-04-28,P002,17,18.5,-1.5,1.5,5,20900.0
2024-04-29,P002,24,24.85,-0.85,0.85,15,18700.0
2024-04-30,P002,30,26.08,3.92,3.92,10,19800.0
2024-05-01,P002,25,24.74,0.26,0.26,5,20900.0
2024-05-02,P002,35,30.68,4.32,4.32,15,18700.0
2024-05-03,P002,23,22.33,0.67,0.67,15,18700.0
2024-05-04,P002,18,19.85,-1.85,1.85,20,17600.0
2024-05-05,P002,21,21.24,-0.24,0.24,20,17600.0
2024-05-06,P002,21,23.19,-2.19,2.19,0,22000.0
2024-05-07,P002,25,24.0,1.0,1.0,5,20900.0
2024-05-08,P002,20,21.82,-1.82,1.82,5,20900.0
2024-05-09,P002,31,27.63,3.37,3.37,0,22000.0
2024-05-10,P002,28,25.83,2.17,2.17,0,22000.0
2024-05-11,P002,21,21.86,-0.86,0.86,0,22000.0
2024-05-12,P002,21,21.06,-0.06,0.06,15,18700.0
2024-05-13,P002,28,25.38,2.62,2.62,0,22000.0
2024-05-14,P002,29,26.25,2.75,2.75,0,22000.0
2024-05-15,P002,21,23.54,-2.54,2.54,10,19800.0
2024-05-16,P002,31,26.74,4.26,4.26,10,19800.0
2024-05-17,P002,23,23.79,-0.79,0.79,5,20900.0
2024-05-18,P002,22,21.37,0.63,0.63,15,18700.0
2024-05-19,P002,16,19.36,-3.36,3.36,10,19800.0
2024-05-20,P002,25,24.46,0.54,0.54,5,20900.0
2024-05-21,P002,24,24.86,-0.86,0.86,5,20900.0
2024-05-22,P002,12,21.66,-9.66,9.66,15,18700.0
2024-05-23,P002,25,25.76,-0.76,0.76,20,17600.0
2024-05-24,P002,24,25.21,-1.21,1.21,5,20900.0
2024-05-25,P002,24,21.8,2.2,2.2,10,19800.0
2024-05-26,P002,17,19.98,-2.98,2.98,20,17600.0
2024-05-27,P002,21,23.87,-2.87,2.87,5,20900.0
2024-05-28,P002,26,24.47,1.53,1.53,0,22000.0
2024-05-29,P002,31,28.21,2.79,2.79,0,22000.0
2024-05-30,P002,21,23.88,-2.88,2.88,5,20900.0
2024-05-31,P002,28,25.62,2.38,2.38,15,18700.0
2024-06-01,P002,28,23.78,4.22,4.22,0,22000.0
2024-06-02,P002,21,20.68,0.32,0.32,0,22000.0
2024-06-03,P002,31,26.85,4.15,4.15,5,20900.0
2024-06-04,P002,26,24.95,1.05,1.05,20,17600.0
2024-06-05,P002,28,25.8,2.2,2.2,5,20900.0
2024-06-06,P002,21,23.81,-2.81,2.81,20,17600.0
2024-06-07,P002,25,24.29,0.71,0.71,0,22000.0
2024-06-08,P002,22,21.26,0.74,0.74,0,22000.0
2024-06-09,P002,20,20.3,-0.3,0.3,0,22000.0
2024-06-10,P002,23,24.81,-1.81,1.81,10,19800.0
2024-06-11,P002,23,25.04,-2.04,2.04,0,22000.0
2024-06-12,P002,27,24.66,2.34,2.34,10,19800.0
2024-06-13,P002,23,24.61,-1.61,1.61,10,19800.0
2024-06-14,P002,28,26.19,1.81,1.81,0,22000.0
2024-06-15,P002,19,20.41,-1.41,1.41,5,20900.0
2024-06-16,P002,24,21.82,2.18,2.18,20,17600.0
2024-06-17,P002,30,25.46,4.54,4.54,10,19800.0
2024-06-18,P002,24,25.75,-1.75,1.75,0,22000.0
2024-06-19,P002,22,25.32,-3.32,3.32,0,22000.0
2024-06-20,P002,28,24.94,3.06,3.06,10,19800.0
2024-06-21,P002,26,25.26,0.74,0.74,0,22000.0
2024-06-22,P002,19,21.03,-2.03,2.03,0,22000.0
2024-06-23,P002,15,19.33,-4.33,4.33,10,19800.0
2024-06-24,P002,23,24.38,-1.38,1.38,20,17600.0
2024-06-25,P002,28,25.76,2.24,2.24,20,17600.0
2024-06-26,P002,25,25.3,-0.3,0.3,0,22000.0
2024-06-27,P002,27,25.87,1.13,1.13,15,18700.0
2024-06-28,P002,27,26.34,0.66,0.66,10,19800.0
2024-06-29,P002,20,21.56,-1.56,1.56,15,18700.0
2024-06-30,P002,23,22.23,0.77,0.77,10,19800.0
2024-07-01,P002,19,23.48,-4.48,4.48,20,17600.0
2024-07-02,P002,26,24.36,1.64,1.64,0,22000.0
2024-07-03,P002,34,27.34,6.66,6.66,10,19800.0
2024-07-04,P002,20,23.78,-3.78,3.78,0,22000.0
2024-07-05,P002,29,25.08,3.92,3.92,5,20900.0
2024-07-06,P002,17,19.48,-2.48,2.48,5,20900.0
2024-07-07,P002,18,20.06,-2.06,2.06,10,19800.0
2024-07-08,P002,45,33.9,11.1,11.1,5,20900.0
2024-07-09,P002,19,21.87,-2.87,2.87,5,20900.0
2024-07-10,P002,17,23.07,-6.07,6.07,10,19800.0
2024-07-11,P002,24,25.23,-1.23,1.23,0,22000.0
2024-07-12,P002,17,23.18,-6.18,6.18,15,18700.0
2024-07-13,P002,28,24.04,3.96,3.96,0,22000.0
2024-07-14,P002,23,22.06,0.94,0.94,0,22000.0
2024-07-15,P002,30,29.48,0.52,0.52,0,22000.0
2024-07-16,P002,21,25.06,-4.06,4.06,5,20900.0
2024-07-17,P002,30,26.76,3.24,3.24,5,20900.0
2024-07-18,P002,35,27.48,7.52,7.52,0,22000.0
2024-07-19,P002,27,26.47,0.53,0.53,5,20900.0
2024-07-20,P002,20,21.55,-1.55,1.55,10,19800.0
2024-07-21,P002,25,22.71,2.29,2.29,15,18700.0
2024-07-22,P002,28,26.28,1.72,1.72,0,22000.0
2024-07-23,P002,19,24.3,-5.3,5.3,5,20900.0
2024-07-24,P002,19,22.83,-3.83,3.83,0,22000.0
2024-07-25,P002,34,29.81,4.19,4.19,5,20900.0
2024-07-26,P002,23,24.97,-1.97,1.97,15,18700.0
2024-07-27,P002,26,23.85,2.15,2.15,15,18700.0
2024-07-28,P002,19,21.37,-2.37,2.37,0,22000.0
2024-07-29,P002,18,23.14,-5.14,5.14,10,19800.0
2024-07-30,P002,23,25.27,-2.27,2.27,5,20900.0
2024-07-31,P002,27,26.09,0.91,0.91,20,17600.0
2024-08-01,P002,21,23.71,-2.71,2.71,0,22000.0
