date,product_id,region,units_sold,original_price,discount_percent,selling_price
2025-07-30,P001,North,44,12500,0,12500.0
2025-07-31,P001,North,32,12500,10,11250.0
2025-08-01,P001,East,26,12500,0,12500.0
2025-08-02,P001,East,31,12500,20,10000.0
2025-08-03,P001,Central,20,12500,0,12500.0
2025-08-04,P001,South,35,12500,5,11875.0
2025-08-05,P001,South,35,12500,5,11875.0
2025-08-06,P001,West,39,12500,0,12500.0
2025-08-07,P001,South,40,12500,10,11250.0
2025-08-08,P001,South,35,12500,5,11875.0
2025-08-09,P001,South,21,12500,5,11875.0
2025-08-10,P001,Central,23,12500,10,11250.0
2025-08-11,P001,South,32,12500,10,11250.0
2025-08-12,P001,North,36,12500,0,12500.0
2025-08-13,P001,North,25,12500,5,11875.0
2025-08-14,P001,West,19,12500,0,12500.0
2025-08-15,P001,North,28,12500,0,12500.0
2025-08-16,P001,East,23,12500,10,11250.0
2025-08-17,P001,West,19,12500,15,10625.0
2025-08-18,P001,South,38,12500,15,10625.0
2025-08-19,P001,West,23,12500,20,10000.0
2025-08-20,P001,East,35,12500,0,12500.0
2025-08-21,P001,South,33,12500,10,11250.0
2025-08-22,P001,West,21,12500,0,12500.0
2025-08-23,P001,West,22,12500,5,11875.0
2025-08-24,P001,East,28,12500,10,11250.0
2025-08-25,P001,East,36,12500,10,11250.0
2025-08-26,P001,West,37,12500,0,12500.0
2025-08-27,P001,South,39,12500,0,12500.0
2025-08-28,P001,North,35,12500,5,11875.0
2025-08-29,P001,East,35,12500,0,12500.0
2025-08-30,P001,South,27,12500,5,11875.0
2025-08-31,P001,East,19,12500,10,11250.0
2025-09-01,P001,North,38,12500,0,12500.0
2025-09-02,P001,South,36,12500,5,11875.0
2025-09-03,P001,West,17,12500,10,11250.0
2025-09-04,P001,North,26,12500,20,10000.0
2025-09-05,P001,East,35,12500,10,11250.0
2025-09-06,P001,South,24,12500,5,11875.0
2025-09-07,P001,Central,31,12500,5,11875.0
2025-09-08,P001,South,39,12500,0,12500.0
2025-09-09,P001,Central,35,12500,5,11875.0
2025-09-10,P001,West,29,12500,5,11875.0
2025-09-11,P001,East,24,12500,5,11875.0
2025-09-12,P001,West,32,12500,5,11875.0
2025-09-13,P001,South,22,12500,0,12500.0
2025-09-14,P001,East,33,12500,0,12500.0
2025-09-15,P001,East,41,12500,5,11875.0
2025-09-16,P001,Central,30,12500,10,11250.0
2025-09-17,P001,East,28,12500,10,11250.0
2025-09-18,P001,North,24,12500,0,12500.0
2025-09-19,P001,West,30,12500,0,12500.0
2025-09-20,P001,North,29,12500,0,12500.0
2025-09-21,P001,West,29,12500,5,11875.0
2025-09-22,P001,West,23,12500,10,11250.0
2025-09-23,P001,North,31,12500,5,11875.0
2025-09-24,P001,East,33,12500,0,12500.0
2025-09-25,P001,Central,32,12500,0,12500.0
2025-09-26,P001,East,34,12500,10,11250.0
2025-09-27,P001,South,26,12500,0,12500.0
2025-09-28,P001,Central,28,12500,5,11875.0
2025-09-29,P001,South,28,12500,10,11250.0
2025-09-30,P001,North,33,12500,5,11875.0
2025-10-01,P001,West,38,12500,10,11250.0
2025-10-02,P001,West,36,12500,10,11250.0
2025-10-03,P001,West,44,12500,5,11875.0
2025-10-04,P001,West,35,12500,0,12500.0
2025-10-05,P001,West,33,12500,0,12500.0
2025-10-06,P001,South,33,12500,10,11250.0
2025-10-07,P001,South,33,12500,0,12500.0
2025-10-08,P001,West,37,12500,0,12500.0
2025-10-09,P001,West,46,12500,0,12500.0
2025-10-10,P001,South,49,12500,0,12500.0
2025-10-11,P001,South,46,12500,5,11875.0
2025-10-12,P001,Central,35,12500,0,12500.0
2025-10-13,P001,West,54,12500,0,12500.0
2025-10-14,P001,Central,45,12500,5,11875.0
2025-10-15,P001,East,51,12500,0,12500.0
2025-10-16,P001,East,34,12500,0,12500.0
2025-10-17,P001,West,46,12500,20,10000.0
2025-10-18,P001,West,27,12500,0,12500.0
2025-10-19,P001,North,30,12500,5,11875.0
2025-10-20,P001,Central,42,12500,5,11875.0
2025-10-21,P001,West,50,12500,0,12500.0
2025-10-22,P001,North,38,12500,10,11250.0
2025-10-23,P001,South,42,12500,10,11250.0
2025-10-24,P001,North,30,12500,20,10000.0
2025-10-25,P001,South,32,12500,10,11250.0
2025-10-26,P001,West,32,12500,10,11250.0
2025-10-27,P001,West,50,12500,0,12500.0
2025-10-28,P001,North,41,12500,10,11250.0
2025-10-29,P001,Central,40,12500,0,12500.0
2025-10-30,P001,Central,37,12500,10,11250.0
2025-10-31,P001,West,33,12500,10,11250.0
2025-11-01,P001,South,30,12500,5,11875.0
2025-11-02,P001,North,36,12500,10,11250.0
2025-11-03,P001,West,48,12500,5,11875.0
2025-11-04,P001,West,40,12500,10,11250.0
2025-11-05,P001,Central,23,12500,0,12500.0
2025-11-06,P001,West,32,12500,20,10000.0
2025-11-07,P001,West,26,12500,10,11250.0
2025-11-08,P001,North,34,12500,0,12500.0
2025-11-09,P001,South,37,12500,5,11875.0
2025-11-10,P001,West,39,12500,5,11875.0
2025-11-11,P001,East,44,12500,5,11875.0
2025-11-12,P001,North,32,12500,0,12500.0
2025-11-13,P001,West,37,12500,5,11875.0
2025-11-14,P001,Central,41,12500,15,10625.0
2025-11-15,P001,North,46,12500,0,12500.0
2025-11-16,P001,North,26,12500,15,10625.0
2025-11-17,P001,Central,43,12500,10,11250.0
2025-11-18,P001,West,40,12500,0,12500.0
2025-11-19,P001,East,39,12500,0,12500.0
2025-11-20,P001,East,49,12500,10,11250.0
2025-11-21,P001,Central,55,12500,15,10625.0
2025-11-22,P001,West,34,12500,20,10000.0
2025-11-23,P001,East,34,12500,5,11875.0
2025-11-24,P001,North,43,12500,10,11250.0
2025-11-25,P001,Central,51,12500,5,11875.0
2025-11-26,P001,East,40,12500,0,12500.0
2025-11-27,P001,West,41,12500,0,12500.0
2025-11-28,P001,North,49,12500,15,10625.0
2025-11-29,P001,South,29,12500,0,12500.0
2025-11-30,P001,North,30,12500,10,11250.0
2025-12-01,P001,West,56,12500,10,11250.0
2025-12-02,P001,East,27,12500,5,11875.0
2025-12-03,P001,South,33,12500,10,11250.0
2025-12-04,P001,West,43,12500,0,12500.0
2025-12-05,P001,North,33,12500,10,11250.0
2025-12-06,P001,East,36,12500,15,10625.0
2025-12-07,P001,Central,33,12500,0,12500.0
2025-12-08,P001,Central,56,12500,0,12500.0
2025-12-09,P001,North,52,12500,15,10625.0
2025-12-10,P001,East,36,12500,10,11250.0
2025-12-11,P001,East,48,12500,0,12500.0
2025-12-12,P001,West,43,12500,0,12500.0
2025-12-13,P001,East,26,12500,5,11875.0
2025-12-14,P001,North,31,12500,5,11875.0
2025-12-15,P001,North,37,12500,20,10000.0
2025-12-16,P001,East,40,12500,0,12500.0
2025-12-17,P001,Central,45,12500,15,10625.0
2025-12-18,P001,North,48,12500,20,10000.0
2025-12-19,P001,West,48,12500,0,12500.0
2025-12-20,P001,Central,29,12500,0,12500.0
2025-12-21,P001,North,27,12500,0,12500.0
2025-12-22,P001,North,41,12500,5,11875.0
2025-12-23,P001,East,47,12500,5,11875.0
2025-12-24,P001,South,33,12500,15,10625.0
2025-12-25,P001,Central,48,12500,15,10625.0
2025-12-26,P001,West,55,12500,15,10625.0
2025-12-27,P001,West,33,12500,0,12500.0
2025-12-28,P001,West,40,12500,0,12500.0
2025-12-29,P001,North,43,12500,15,10625.0
2025-12-30,P001,West,46,12500,0,12500.0
2025-12-31,P001,East,40,12500,0,12500.0
2024-01-01,P002,Central,34,22000,15,18700.0
2024-01-02,P002,West,37,22000,10,19800.0
2024-01-03,P002,West,27,22000,0,22000.0
2024-01-04,P002,South,41,22000,20,17600.0
2024-01-05,P002,North,28,22000,5,20900.0
2024-01-06,P002,North,34,22000,0,22000.0
2024-01-07,P002,Central,24,22000,0,22000.0
2024-01-08,P002,West,25,22000,0,22000.0
2024-01-09,P002,North,29,22000,5,20900.0
2024-01-10,P002,East,28,22000,0,22000.0
2024-01-11,P002,West,17,22000,5,20900.0
2024-01-12,P002,North,29,22000,0,22000.0
2024-01-13,P002,East,16,22000,0,22000.0
2024-01-14,P002,Central,21,22000,5,20900.0
2024-01-15,P002,South,33,22000,5,20900.0
2024-01-16,P002,Central,31,22000,5,20900.0
2024-01-17,P002,North,28,22000,0,22000.0
2024-01-18,P002,North,27,22000,5,20900.0
2024-01-19,P002,East,24,22000,0,22000.0
2024-01-20,P002,Central,23,22000,20,17600.0
2024-01-21,P002,West,20,22000,5,20900.0
2024-01-22,P002,Central,32,22000,10,19800.0
2024-01-23,P002,North,31,22000,10,19800.0
2024-01-24,P002,North,26,22000,0,22000.0
2024-01-25,P002,South,30,22000,10,19800.0
2024-01-26,P002,West,34,22000,15,18700.0
2024-01-27,P002,East,18,22000,5,20900.0
2024-01-28,P002,West,28,22000,15,18700.0
2024-01-29,P002,North,42,22000,0,22000.0
2024-01-30,P002,South,30,22000,10,19800.0
2024-01-31,P002,Central,31,22000,15,18700.0
2024-02-01,P002,West,30,22000,15,18700.0
2024-02-02,P002,Central,33,22000,10,19800.0
2024-02-03,P002,West,18,22000,0,22000.0
2024-02-04,P002,North,24,22000,0,22000.0
2024-02-05,P002,North,28,22000,15,18700.0
2024-02-06,P002,North,24,22000,0,22000.0
2024-02-07,P002,East,34,22000,15,18700.0
2024-02-08,P002,East,36,22000,5,20900.0
2024-02-09,P002,West,29,22000,15,18700.0
2024-02-10,P002,East,19,22000,0,22000.0
2024-02-11,P002,East,33,22000,10,19800.0
2024-02-12,P002,South,21,22000,5,20900.0
2024-02-13,P002,South,27,22000,5,20900.0
2024-02-14,P002,Central,28,22000,0,22000.0
2024-02-15,P002,West,27,22000,10,19800.0
2024-02-16,P002,South,30,22000,0,22000.0
2024-02-17,P002,East,29,22000,0,22000.0
2024-02-18,P002,North,30,22000,5,20900.0
2024-02-19,P002,North,36,22000,5,20900.0
2024-02-20,P002,North,30,22000,0,22000.0
2024-02-21,P002,East,29,22000,0,22000.0
2024-02-22,P002,Central,22,22000,5,20900.0
2024-02-23,P002,East,26,22000,0,22000.0
2024-02-24,P002,South,23,22000,0,22000.0
2024-02-25,P002,South,19,22000,5,20900.0
2024-02-26,P002,Central,26,22000,15,18700.0
2024-02-27,P002,West,21,22000,5,20900.0
2024-02-28,P002,North,20,22000,20,17600.0
2024-02-29,P002,West,28,22000,5,20900.0
2024-03-01,P002,North,31,22000,20,17600.0
2024-03-02,P002,East,31,22000,10,19800.0
2024-03-03,P002,East,33,22000,15,18700.0
2024-03-04,P002,North,23,22000,0,22000.0
2024-03-05,P002,West,24,22000,5,20900.0
2024-03-06,P002,North,33,22000,5,20900.0
2024-03-07,P002,Central,26,22000,5,20900.0
2024-03-08,P002,East,41,22000,5,20900.0
2024-03-09,P002,East,19,22000,10,19800.0
2024-03-10,P002,South,24,22000,5,20900.0
2024-03-11,P002,Central,34,22000,5,20900.0
2024-03-12,P002,East,29,22000,10,19800.0
2024-03-13,P002,East,28,22000,0,22000.0
2024-03-14,P002,West,30,22000,5,20900.0
2024-03-15,P002,East,32,22000,0,22000.0
2024-03-16,P002,North,20,22000,10,19800.0
2024-03-17,P002,West,23,22000,15,18700.0
2024-03-18,P002,South,24,22000,10,19800.0
2024-03-19,P002,East,29,22000,5,20900.0
2024-03-20,P002,East,33,22000,5,20900.0
2024-03-21,P002,East,25,22000,15,18700.0
2024-03-22,P002,South,35,22000,20,17600.0
2024-03-23,P002,West,24,22000,5,20900.0
2024-03-24,P002,West,23,22000,20,17600.0
2024-03-25,P002,North,37,22000,0,22000.0
2024-03-26,P002,South,32,22000,10,19800.0
2024-03-27,P002,Central,12,22000,5,20900.0
2024-03-28,P002,West,42,22000,10,19800.0
2024-03-29,P002,East,32,22000,15,18700.0
2024-03-30,P002,East,28,22000,0,22000.0
2024-03-31,P002,North,25,22000,10,19800.0
2024-04-01,P002,Central,22,22000,0,22000.0
2024-04-02,P002,North,26,22000,15,18700.0
2024-04-03,P002,North,28,22000,10,19800.0
2024-04-04,P002,West,27,22000,10,19800.0
2024-04-05,P002,East,22,22000,0,22000.0
2024-04-06,P002,Central,19,22000,10,19800.0
2024-04-07,P002,North,20,22000,0,22000.0
2024-04-08,P002,South,28,22000,5,20900.0
2024-04-09,P002,South,24,22000,0,22000.0
2024-04-10,P002,West,17,22000,5,20900.0
2024-04-11,P002,East,24,22000,0,22000.0
2024-04-12,P002,Central,30,22000,0,22000.0
2024-04-13,P002,Central,21,22000,0,22000.0
2024-04-14,P002,Central,25,22000,10,19800.0
2024-04-15,P002,South,32,22000,0,22000.0
2024-04-16,P002,West,23,22000,5,20900.0
2024-04-17,P002,West,27,22000,5,20900.0
2024-04-18,P002,West,36,22000,0,22000.0
2024-04-19,P002,South,27,22000,0,22000.0
2024-04-20,P002,South,18,22000,0,22000.0
2024-04-21,P002,North,16,22000,5,20900.0
2024-04-22,P002,South,30,22000,0,22000.0
2024-04-23,P002,North,28,22000,5,20900.0
2024-04-24,P002,South,30,22000,0,22000.0
2024-04-25,P002,Central,15,22000,20,17600.0
2024-04-26,P002,North,23,22000,20,17600.0
2024-04-27,P002,West,15,22000,15,18700.0
2024-04-28,P002,South,17,22000,5,20900.0
2024-04-29,P002,West,24,22000,15,18700.0
2024-04-30,P002,North,30,22000,10,19800.0
2024-05-01,P002,East,25,22000,5,20900.0
2024-05-02,P002,South,35,22000,15,18700.0
2024-05-03,P002,Central,23,22000,15,18700.0
2024-05-04,P002,West,18,22000,20,17600.0
2024-05-05,P002,North,21,22000,20,17600.0
2024-05-06,P002,East,21,22000,0,22000.0
2024-05-07,P002,North,25,22000,5,20900.0
2024-05-08,P002,South,20,22000,5,20900.0
2024-05-09,P002,North,31,22000,0,22000.0
2024-05-10,P002,Central,28,22000,0,22000.0
2024-05-11,P002,North,21,22000,0,22000.0
2024-05-12,P002,North,21,22000,15,18700.0
2024-05-13,P002,North,28,22000,0,22000.0
2024-05-14,P002,West,29,22000,0,22000.0
2024-05-15,P002,Central,21,22000,10,19800.0
2024-05-16,P002,North,31,22000,10,19800.0
2024-05-17,P002,North,23,22000,5,20900.0
2024-05-18,P002,South,22,22000,15,18700.0
2024-05-19,P002,Central,16,22000,10,19800.0
2024-05-20,P002,South,25,22000,5,20900.0
2024-05-21,P002,North,24,22000,5,20900.0
2024-05-22,P002,West,12,22000,15,18700.0
2024-05-23,P002,West,25,22000,20,17600.0
2024-05-24,P002,North,24,22000,5,20900.0
2024-05-25,P002,West,24,22000,10,19800.0
2024-05-26,P002,East,17,22000,20,17600.0
2024-05-27,P002,North,21,22000,5,20900.0
2024-05-28,P002,Central,26,22000,0,22000.0
2024-05-29,P002,North,31,22000,0,22000.0
2024-05-30,P002,East,21,22000,5,20900.0
2024-05-31,P002,East,28,22000,15,18700.0
2024-06-01,P002,East,28,22000,0,22000.0
2024-06-02,P002,Central,21,22000,0,22000.0
2024-06-03,P002,West,31,22000,5,20900.0
2024-06-04,P002,South,26,22000,20,17600.0
2024-06-05,P002,West,28,22000,5,20900.0
2024-06-06,P002,North,21,22000,20,17600.0
2024-06-07,P002,West,25,22000,0,22000.0
2024-06-08,P002,North,22,22000,0,22000.0
2024-06-09,P002,South,20,22000,0,22000.0
2024-06-10,P002,South,23,22000,10,19800.0
2024-06-11,P002,East,23,22000,0,22000.0
2024-06-12,P002,West,27,22000,10,19800.0
2024-06-13,P002,North,23,22000,10,19800.0
2024-06-14,P002,West,28,22000,0,22000.0
2024-06-15,P002,North,19,22000,5,20900.0
2024-06-16,P002,West,24,22000,20,17600.0
2024-06-17,P002,East,30,22000,10,19800.0
2024-06-18,P002,South,24,22000,0,22000.0
2024-06-19,P002,Central,22,22000,0,22000.0
2024-06-20,P002,South,28,22000,10,19800.0
2024-06-21,P002,East,26,22000,0,22000.0
2024-06-22,P002,East,19,22000,0,22000.0
2024-06-23,P002,North,15,22000,10,19800.0
2024-06-24,P002,West,23,22000,20,17600.0
2024-06-25,P002,East,28,22000,20,17600.0
2024-06-26,P002,North,25,22000,0,22000.0
2024-06-27,P002,South,27,22000,15,18700.0
2024-06-28,P002,Central,27,22000,10,19800.0
2024-06-29,P002,West,20,22000,15,18700.0
2024-06-30,P002,East,23,22000,10,19800.0
2024-07-01,P002,South,19,22000,20,17600.0
2024-07-02,P002,South,26,22000,0,22000.0
2024-07-03,P002,West,34,22000,10,19800.0
2024-07-04,P002,South,20,22000,0,22000.0
2024-07-05,P002,East,29,22000,5,20900.0
2024-07-06,P002,West,17,22000,5,20900.0
2024-07-07,P002,South,18,22000,10,19800.0
2024-07-08,P002,East,45,22000,5,20900.0
2024-07-09,P002,Central,19,22000,5,20900.0
2024-07-10,P002,Central,17,22000,10,19800.0
2024-07-11,P002,West,24,22000,0,22000.0
2024-07-12,P002,North,17,22000,15,18700.0
2024-07-13,P002,Central,28,22000,0,22000.0
2024-07-14,P002,North,23,22000,0,22000.0
2024-07-15,P002,South,30,22000,0,22000.0
2024-07-16,P002,East,21,22000,5,20900.0
2024-07-17,P002,Central,30,22000,5,20900.0
2024-07-18,P002,West,35,22000,0,22000.0
2024-07-19,P002,South,27,22000,5,20900.0
2024-07-20,P002,South,20,22000,10,19800.0
2024-07-21,P002,South,25,22000,15,18700.0
2024-07-22,P002,East,28,22000,0,22000.0
2024-07-23,P002,West,19,22000,5,20900.0
2024-07-24,P002,East,19,22000,0,22000.0
2024-07-25,P002,East,34,22000,5,20900.0
2024-07-26,P002,South,23,22000,15,18700.0
2024-07-27,P002,Central,26,22000,15,18700.0
2024-07-28,P002,Central,19,22000,0,22000.0
2024-07-29,P002,North,18,22000,10,19800.0
2024-07-30,P002,North,23,22000,5,20900.0
2024-07-31,P002,Central,27,22000,20,17600.0
2024-08-01,P002,West,21,22000,0,22000.0
2024-08-02,P002,East,22,22000,20,17600.0
2024-08-03,P002,South,26,22000,15,18700.0
2024-08-04,P002,Central,24,22000,0,22000.0
2024-08-05,P002,East,31,22000,0,22000.0
2024-08-06,P002,West,29,22000,20,17600.0
2024-08-07,P002,East,34,22000,10,19800.0
2024-08-08,P002,South,17,22000,5,20900.0
2024-08-09,P002,North,22,22000,10,19800.0
2024-08-10,P002,South,23,22000,0,22000.0
2024-08-11,P002,North,12,22000,20,17600.0
2024-08-12,P002,Central,25,22000,0,22000.0
2024-08-13,P002,West,26,22000,5,20900.0
2024-08-14,P002,South,21,22000,20,17600.0
2024-08-15,P002,North,32,22000,5,20900.0
2024-08-16,P002,South,31,22000,0,22000.0
2024-08-17,P002,East,24,22000,0,22000.0
2024-08-18,P002,North,23,22000,0,22000.0
2024-08-19,P002,East,19,22000,20,17600.0
2024-08-20,P002,North,20,22000,0,22000.0
2024-08-21,P002,North,29,22000,20,17600.0
2024-08-22,P002,South,35,22000,0,22000.0
2024-08-23,P002,South,29,22000,10,19800.0
2024-08-24,P002,East,19,22000,0,22000.0
2024-08-25,P002,East,15,22000,10,19800.0
2024-08-26,P002,North,24,22000,10,19800.0
2024-08-27,P002,Central,36,22000,15,18700.0
2024-08-28,P002,East,26,22000,20,17600.0
2024-08-29,P002,West,27,22000,10,19800.0
2024-08-30,P002,East,27,22000,0,22000.0
2024-08-31,P002,East,18,22000,0,22000.0
2024-09-01,P002,East,21,22000,15,18700.0
2024-09-02,P002,North,19,22000,0,22000.0
2024-09-03,P002,Central,30,22000,5,20900.0
2024-09-04,P002,North,21,22000,10,19800.0
2024-09-05,P002,West,19,22000,5,20900.0
2024-09-06,P002,South,23,22000,10,19800.0
2024-09-07,P002,East,20,22000,5,20900.0
2024-09-08,P002,West,19,22000,0,22000.0
2024-09-09,P002,West,27,22000,20,17600.0
2024-09-10,P002,East,32,22000,0,22000.0
2024-09-11,P002,Central,34,22000,10,19800.0
2024-09-12,P002,South,25,22000,0,22000.0
2024-09-13,P002,South,23,22000,15,18700.0
2024-09-14,P002,South,23,22000,0,22000.0
2024-09-15,P002,North,21,22000,0,22000.0
2024-09-16,P002,East,31,22000,5,20900.0
2024-09-17,P002,East,32,22000,5,20900.0
2024-09-18,P002,South,28,22000,10,19800.0
2024-09-19,P002,South,39,22000,0,22000.0
2024-09-20,P002,East,22,22000,5,20900.0
2024-09-21,P002,West,23,22000,0,22000.0
2024-09-22,P002,West,19,22000,5,20900.0
2024-09-23,P002,South,25,22000,0,22000.0
2024-09-24,P002,North,32,22000,10,19800.0
2024-09-25,P002,East,32,22000,5,20900.0
2024-09-26,P002,South,32,22000,20,17600.0
2024-09-27,P002,Central,28,22000,5,20900.0
2024-09-28,P002,South,20,22000,5,20900.0
2024-09-29,P002,Central,22,22000,5,20900.0
2024-09-30,P002,North,25,22000,5,20900.0
2024-10-01,P002,East,34,22000,5,20900.0
2024-10-02,P002,South,33,22000,15,18700.0
2024-10-03,P002,North,38,22000,10,19800.0
2024-10-04,P002,West,46,22000,0,22000.0
2024-10-05,P002,North,27,22000,10,19800.0
2024-10-06,P002,North,19,22000,5,20900.0
2024-10-07,P002,East,31,22000,5,20900.0
2024-10-08,P002,South,46,22000,10,19800.0
2024-10-09,P002,Central,44,22000,10,19800.0
2024-10-10,P002,North,37,22000,0,22000.0
2024-10-11,P002,Central,38,22000,0,22000.0
2024-10-12,P002,North,22,22000,0,22000.0
2024-10-13,P002,South,17,22000,10,19800.0
2024-10-14,P002,East,24,22000,15,18700.0
2024-10-15,P002,Central,26,22000,5,20900.0
2024-10-16,P002,East,31,22000,5,20900.0
2024-10-17,P002,East,43,22000,5,20900.0
2024-10-18,P002,East,31,22000,0,22000.0
2024-10-19,P002,North,35,22000,5,20900.0
2024-10-20,P002,East,25,22000,15,18700.0
2024-10-21,P002,South,43,22000,10,19800.0
2024-10-22,P002,West,56,22000,0,22000.0
2024-10-23,P002,East,34,22000,5,20900.0
2024-10-24,P002,Central,25,22000,5,20900.0
2024-10-25,P002,West,37,22000,5,20900.0
2024-10-26,P002,South,24,22000,10,19800.0
2024-10-27,P002,Central,22,22000,5,20900.0
2024-10-28,P002,Central,38,22000,15,18700.0
2024-10-29,P002,East,27,22000,15,18700.0
2024-10-30,P002,West,32,22000,0,22000.0
2024-10-31,P002,South,30,22000,5,20900.0
2024-11-01,P002,West,19,22000,5,20900.0
2024-11-02,P002,Central,30,22000,15,18700.0
2024-11-03,P002,West,30,22000,20,17600.0
2024-11-04,P002,North,32,22000,10,19800.0
2024-11-05,P002,Central,39,22000,15,18700.0
2024-11-06,P002,East,34,22000,15,18700.0
2024-11-07,P002,Central,31,22000,5,20900.0
2024-11-08,P002,North,41,22000,10,19800.0
2024-11-09,P002,North,25,22000,5,20900.0
2024-11-10,P002,Central,16,22000,0,22000.0
2024-11-11,P002,Central,45,22000,5,20900.0
2024-11-12,P002,Central,30,22000,0,22000.0
2024-11-13,P002,North,41,22000,5,20900.0
2024-11-14,P002,East,40,22000,0,22000.0
2024-11-15,P002,West,38,22000,0,22000.0
2024-11-16,P002,South,29,22000,5,20900.0
2024-11-17,P002,East,41,22000,0,22000.0
2024-11-18,P002,West,37,22000,0,22000.0
2024-11-19,P002,North,36,22000,5,20900.0
2024-11-20,P002,East,34,22000,5,20900.0
2024-11-21,P002,Central,28,22000,10,19800.0
2024-11-22,P002,East,46,22000,5,20900.0
2024-11-23,P002,Central,40,22000,0,22000.0
2024-11-24,P002,Central,35,22000,10,19800.0
2024-11-25,P002,South,32,22000,0,22000.0
2024-11-26,P002,Central,29,22000,5,20900.0
2024-11-27,P002,North,40,22000,0,22000.0
2024-11-28,P002,North,33,22000,20,17600.0
2024-11-29,P002,Central,34,22000,5,20900.0
2024-11-30,P002,South,23,22000,0,22000.0
2024-12-01,P002,North,29,22000,15,18700.0
2024-12-02,P002,North,46,22000,15,18700.0
2024-12-03,P002,Central,20,22000,10,19800.0
2024-12-04,P002,South,33,22000,0,22000.0
2024-12-05,P002,North,31,22000,0,22000.0
2024-12-06,P002,East,17,22000,15,18700.0
2024-12-07,P002,West,22,22000,0,22000.0
2024-12-08,P002,West,24,22000,0,22000.0
2024-12-09,P002,South,35,22000,20,17600.0
2024-12-10,P002,Central,42,22000,5,20900.0
2024-12-11,P002,East,29,22000,10,19800.0
2024-12-12,P002,West,33,22000,10,19800.0
2024-12-13,P002,East,46,22000,10,19800.0
2024-12-14,P002,East,26,22000,20,17600.0
2024-12-15,P002,West,29,22000,5,20900.0
2024-12-16,P002,North,36,22000,0,22000.0
2024-12-17,P002,Central,23,22000,5,20900.0
2024-12-18,P002,South,47,22000,5,20900.0
2024-12-19,P002,West,39,22000,5,20900.0
2024-12-20,P002,West,28,22000,0,22000.0
2024-12-21,P002,East,21,22000,0,22000.0
